id,name,reference,term,platform,segment,variable,value,absolute,weight,timestamp
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,BR,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,BR,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,BR,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,NL,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,NL,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,NL,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,AR,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,AR,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,AR,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,SE,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,SE,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,SE,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,DK,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,DK,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,DK,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,NO,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,NO,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,NO,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,PL,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,PL,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,PL,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,TR,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,TR,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,TR,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
61ed3210-a0aa-417c-b635-ed1be1c09a52,Bresha Webb,breshawebb,Bresha Webb,google,Weighted-Total,Avg Search Variance YoY,Last 12 months - Percentile,33.3333,,2025-03-12 08:53:57
701b04d1-d2a2-435c-a59c-13ac1f0e43be,Robocop,robocop,Robocop,google,Weighted-Total,Avg Search Variance YoY,Last 12 months - Percentile,0,,2025-03-12 08:53:57
4d03736f-4316-45ed-8645-4dda06688b4c,Tomb Raider,tombraider,Tomb Raider;トゥームレイダー,google,Weighted-Total,Avg Search Variance YoY,Last 12 months - Percentile,100,,2025-03-12 08:53:57
